IDRECHERCHE;JOURNEE;GamesPlayed;Minutes;Starts;SubOn;SubOff;YellowCards;YellowRedCards;RedCards;Goals;Assists;SecondaryAssists;Shots;ShotsOnGoal;Interceptions;Crosses;AccurateCrosses;ChancesCreated;Blocks;TotalTackles;TacklesWon;FoulsCommitted;FoulsSuffered;Passes;AttemptedPasses;AccurateCrosses-OpenPlay;AerialsWon;BigChancesCreated;BallRecoveries;Dribbles;DuelsWon;Touches;TouchesInBox;ShotsInsideBox;ShotsOutsideBox;ShotsOnGoalInsideBox;ShotsOnGoalOutsideBox;GoalsInsideBox;GoalsOutsideBox;Dispossessed;OwnGoals;PenaltyKicksTaken;PenaltyKickGoals;PenaltyKickMisses;PenaltyKicksSaved;CornersTaken;CornerCrosses;CornersWon;FreeKickCrosses;FreeKickAccurateCrosses;FreeKickShots;FreeKickShotsOnGoal;FreeKickGoals;GoalsConceded;CleanSheets;Saves;SavesFromShotsInsideBox;SavesFromShotsOutsideBox;AccurateKeeperSweeper;PenaltyConceded;PenaltiesFaced;PenaltySaves;Clearances;EffectiveClearances;Punches;6ButPrisSansPenal;5ButPrisSansPenal;4ButPrisSansPenal;3ButPrisSansPenal;2ButPrisSansPenal;1ButPrisSansPenal;CRouge60;CRouge75;CRouge80;CRouge85;CentreRate;Clean60;Clean60D;Ecart-5;Ecart-4;Ecart-3;Ecart-2;Ecart+2;Ecart+3;Ecart+4;GrossOccazRate;MalusDefaite;15PassOK30;15PassOK40;15PassOK50;15PassOK90;15PassOK95;15PassOK100;25PassOK30;25PassOK40;25PassOK50;25PassOK90;25PassOK95;25PassOK100;TackleLost;TirPasCadre;80BallonsTouch;90BallonsTouch;100BallonsTouch;BonusVict;CoupFrancRate
MartinJonasSTR;201710;1;82;1;0;1;0;0;0;0;0;0;1;1;3;0;0;1;0;0;0;0;1;38;41;0;0;0;2;1;2;52;3;0;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0
Jean-TahratMehdiANG;201710;1;82;1;0;1;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;1;1;20;27;0;2;0;2;1;4;44;1;1;1;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
FulginiAngeloANG;201710;1;82;1;0;1;0;0;0;0;0;0;0;0;0;5;2;2;0;2;1;0;1;24;31;1;0;0;8;2;5;50;2;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;2;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
MoubandjeJacques_FrancoisTOU;201710;1;81;1;0;1;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;26;34;1;1;0;6;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
Pedro_MendesMTP;201710;1;81;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;21;27;0;0;0;5;1;4;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
MbappeKylianPSG;201710;1;80;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;18;23;0;1;0;4;1;2;35;4;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ThomassonAdrienNTE;201710;1;80;1;0;1;0;0;0;0;0;0;0;0;0;2;0;2;1;2;0;0;0;27;35;0;0;1;3;0;2;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;2;0;0;0;0;1;0
Saint-MaximinAllanNIC;201710;1;80;1;0;1;0;0;0;0;0;0;1;1;0;3;0;1;0;0;0;0;2;23;31;0;0;0;3;6;8;58;8;1;0;1;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
AouarHoussemLYO;201710;1;79;1;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;2;1;45;51;0;1;1;5;9;12;72;5;0;1;0;0;0;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0
KwonChang-hoonDIJ;201710;1;76;1;0;1;0;0;0;0;1;0;2;1;2;1;0;3;0;1;1;3;1;16;25;0;1;0;5;1;4;45;4;1;1;0;1;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
PayetDimitriMAR;201710;1;76;1;0;1;0;0;0;0;1;0;3;0;1;6;1;2;0;1;1;2;0;31;40;0;0;0;4;2;3;58;1;0;3;0;0;0;0;2;0;0;0;0;0;2;2;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;3;0;0;0;0;1
JankoSaidyETI;201710;1;74;1;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;1;1;1;1;22;29;0;1;0;5;0;3;48;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MendyAlexandreBDX;201710;1;74;1;0;1;0;0;0;0;0;0;3;1;0;0;0;1;0;0;0;0;0;16;18;0;1;0;3;1;2;27;3;2;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
RongierValentinNTE;201710;1;74;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;2;1;32;39;0;0;0;5;0;2;48;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0
Da_CostaNunoSTR;201710;1;74;1;0;1;0;0;0;2;0;0;3;3;2;0;0;0;0;1;1;3;0;14;18;0;1;0;4;0;2;35;4;3;0;3;0;2;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
GakpeSergeAMN;201710;1;73;1;0;1;0;0;0;0;0;0;2;1;1;1;0;2;0;0;0;0;0;17;22;0;0;-1;2;0;0;28;3;2;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
TraoreBertrandLYO;201710;1;72;1;0;1;0;0;0;1;0;0;2;1;1;1;0;0;0;0;0;1;2;27;31;0;0;0;1;3;5;47;6;2;0;1;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0
RouxNolanMET;201710;1;72;1;0;1;1;0;0;1;0;0;3;2;1;0;0;1;0;1;0;1;0;3;10;0;2;0;3;1;4;21;3;2;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
TousartLucasLYO;201710;1;72;1;0;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;25;28;0;0;0;5;0;0;33;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
FeretJulienCAE;201710;1;71;1;0;1;1;0;0;0;0;0;2;0;1;0;0;0;0;0;0;3;0;30;40;0;3;0;8;2;5;53;3;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0
KeitaMON;201710;1;71;1;0;1;1;0;0;1;0;0;2;1;1;1;1;0;0;1;1;1;1;16;20;1;0;0;6;0;2;31;4;1;1;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
KhaouiSaif-EddineTRO;201710;1;71;1;0;1;0;0;0;0;0;0;4;2;1;4;1;0;0;2;1;0;2;13;19;1;0;0;4;2;6;36;0;0;4;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;2;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0;1
SioGiovanniMTP;201710;1;70;1;0;1;0;0;0;0;0;0;4;1;0;1;1;1;0;0;0;2;4;14;19;1;5;1;1;0;8;36;5;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;1;0
MottaThiagoPSG;201710;1;69;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;2;57;60;0;1;0;5;0;4;67;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0
KozielloVincentNIC;201710;1;69;1;0;1;0;0;0;0;0;0;1;1;3;0;0;2;1;1;0;1;0;32;35;0;0;0;4;0;1;42;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0
DiagneFallouMET;201710;1;69;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;1;0;32;37;0;5;0;2;0;6;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;6;6;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
HerelleChristopheTRO;201710;1;69;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;3;0;33;36;0;2;0;4;0;2;43;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0;0;2;2;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0
NianeAdamaTRO;201710;1;68;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;11;15;0;0;0;1;0;2;26;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
PrcicSanjinREN;201710;1;68;1;0;1;0;0;0;0;0;0;1;1;2;0;0;0;3;1;1;0;0;18;25;0;0;0;7;0;1;37;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
TraoreLacinaAMN;201710;1;67;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;6;19;0;4;0;1;1;5;27;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
GrandsirSamuelTRO;201710;1;67;1;0;1;1;0;0;0;0;0;0;0;1;2;0;0;0;2;1;4;0;26;33;0;0;0;3;3;5;56;2;0;0;0;0;0;0;3;0;0;0;0;0;2;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
MitroglouKonstantinosMAR;201710;1;66;1;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;1;1;3;0;8;13;0;3;0;2;0;4;17;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
LimaLucasNTE;201710;1;66;1;0;1;0;0;0;0;0;0;2;0;0;4;0;0;0;3;1;1;1;20;26;0;0;0;4;1;5;51;1;1;1;0;0;0;0;3;0;0;0;0;0;1;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;1;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;2;0;0;0;1;1
CafuBDX;201710;1;65;1;0;1;0;0;0;0;0;0;0;0;1;3;0;2;0;0;0;2;2;27;32;0;0;0;3;2;4;50;3;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
BazileHerveCAE;201710;1;65;1;0;1;0;0;0;0;0;0;0;0;1;7;1;1;0;2;2;2;1;14;20;0;0;0;9;3;6;47;1;0;0;0;0;0;0;4;0;0;0;0;0;4;4;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BenezetNicolasGUI;201710;1;64;1;0;1;0;0;0;0;0;0;0;0;0;5;1;1;0;2;2;0;1;27;33;0;0;0;2;3;6;51;0;0;0;0;0;0;0;1;0;0;0;0;0;4;4;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
BenziaYassineLIL;201710;1;64;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;2;22;31;0;2;0;2;0;4;39;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
SangareIbrahimTOU;201710;1;64;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;1;31;39;0;0;0;4;1;5;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;2;0;0;0;0;1;0
MbenzaIsaacMTP;201710;1;62;1;0;1;0;0;0;1;0;0;5;3;0;2;0;1;0;0;0;1;0;7;10;0;0;0;1;0;0;23;8;4;1;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0
JanvierNicolasREN;201710;1;60;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;3;1;1;1;19;27;0;1;0;2;1;6;41;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0
CapellePierrickANG;201710;1;58;1;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;2;2;0;0;12;16;0;0;0;5;0;2;29;2;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
OtavioBDX;201710;1;57;1;0;1;0;0;0;0;0;0;0;0;1;3;0;0;1;2;2;0;0;40;43;0;1;0;5;1;4;55;1;0;0;0;0;0;0;2;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
NguetteOpaMET;201710;1;56;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;3;2;0;1;8;12;0;0;0;7;0;4;27;1;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
SekaErnestSTR;201710;1;53;1;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;2;2;1;0;20;25;0;0;0;1;0;2;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Toure_BalloFodeLIL;201710;1;45;1;0;1;1;0;0;0;0;0;0;0;0;1;0;1;0;1;1;1;1;18;20;0;1;1;3;1;4;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BourigeaudBenjaminREN;201710;1;45;1;0;1;0;0;0;1;0;0;2;2;4;3;0;0;0;0;0;2;1;16;19;0;0;0;4;0;1;36;3;2;0;2;0;1;0;2;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
SrarfiBassemNIC;201710;1;45;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;6;10;0;0;0;0;0;2;19;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
IkokoJordanGUI;201710;1;45;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;19;24;0;1;0;5;0;2;31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
MarieJordanDIJ;201710;1;45;1;0;1;0;0;0;0;0;0;0;0;2;1;0;0;0;1;0;0;0;19;22;0;2;0;4;0;3;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
El_GhaziAnwarLIL;201710;1;45;1;0;1;0;0;0;0;0;0;1;0;1;4;1;0;0;1;1;1;0;5;8;0;0;0;0;0;1;21;0;0;1;0;0;0;0;2;0;0;0;0;0;3;3;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
DionyLoisETI;201710;1;36;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;5;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GenevoisRomainCAE;201710;1;31;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;13;0;0;0;2;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SankohBaissamaCAE;201710;1;59;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;13;18;0;0;0;3;0;1;26;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SoderlundAlexander_ToftETI;201710;1;54;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;2;4;7;0;1;0;0;0;3;15;3;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
FigueiredoAfonsoREN;201710;1;45;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;2;9;13;0;0;0;3;0;5;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0
AbeidMehdiDIJ;201710;1;45;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2;1;1;0;25;28;0;1;0;5;0;3;37;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
SneijderWesleyNIC;201710;1;45;0;1;0;0;0;0;0;0;0;3;2;0;6;2;2;0;0;0;1;0;27;32;1;0;0;1;1;1;46;1;0;3;0;2;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0
BahlouliFaresLIL;201710;1;45;0;1;0;0;0;0;0;0;0;0;0;0;6;2;2;0;0;0;0;1;5;14;1;1;0;1;2;4;29;2;0;0;0;0;0;0;1;0;0;0;0;0;3;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
